Datetime;Resolution code;Quarter hour;Quality status;ACE;System imbalance;Alpha;Alpha';Marginal incremental price;Marginal decremental price;Imbalance Price
2024-09-06T12:32:00+02:00;PT1M;2024-09-06T12:30:00+02:00;NV;18.385;41.216;0.0;0.0;103.623;-292.601;-292.601
2024-09-06T12:31:00+02:00;PT1M;2024-09-06T12:30:00+02:00;NV;24.783;51.608;0.0;0.0;103.681;-292.554;-292.554
2024-09-06T12:30:00+02:00;PT1M;2024-09-06T12:30:00+02:00;NV;15.988;29.518;0.0;0.0;106.15;-292.097;-292.097
2024-09-06T12:29:00+02:00;PT1M;2024-09-06T12:15:00+02:00;NV;-1.148;-9.205;0.0;0.0;49.5;-323.701;49.5
2024-09-06T12:28:00+02:00;PT1M;2024-09-06T12:15:00+02:00;NV;-1.751;-15.001;0.0;0.0;49.5;-307.756;49.5
2024-09-06T12:27:00+02:00;PT1M;2024-09-06T12:15:00+02:00;NV;-4.403;-22.776;0.0;0.0;49.5;-300.665;49.5
2024-09-06T12:26:00+02:00;PT1M;2024-09-06T12:15:00+02:00;NV;-7.08;-27.552;0.0;0.0;269.322;-304.086;269.322
2024-09-06T12:25:00+02:00;PT1M;2024-09-06T12:15:00+02:00;NV;-13.471;-34.207;0.0;0.0;271.04;-309.637;271.04
2024-09-06T12:24:00+02:00;PT1M;2024-09-06T12:15:00+02:00;NV;-23.144;-42.164;0.0;0.0;271.181;-313.838;271.181
2024-09-06T12:23:00+02:00;PT1M;2024-09-06T12:15:00+02:00;NV;-34.82;-49.573;0.0;0.0;268.168;-315.648;268.168
2024-09-06T12:22:00+02:00;PT1M;2024-09-06T12:15:00+02:00;NV;-42.574;-50.394;0.0;0.0;257.598;-315.773;257.598
2024-09-06T12:21:00+02:00;PT1M;2024-09-06T12:15:00+02:00;NV;-42.589;-43.713;0.0;0.0;244.64;-315.773;244.64
2024-09-06T12:20:00+02:00;PT1M;2024-09-06T12:15:00+02:00;NV;-45.4;-40.259;0.0;0.0;228.849;-315.919;228.849
2024-09-06T12:19:00+02:00;PT1M;2024-09-06T12:15:00+02:00;NV;-37.937;-27.711;0.0;0.0;215.255;-318.123;215.255
2024-09-06T12:18:00+02:00;PT1M;2024-09-06T12:15:00+02:00;NV;-21.546;-6.036;0.0;0.0;49.5;-323.652;49.5
2024-09-06T12:17:00+02:00;PT1M;2024-09-06T12:15:00+02:00;NV;-14.347;6.099;0.0;0.0;208.352;49.5;49.5
2024-09-06T12:16:00+02:00;PT1M;2024-09-06T12:15:00+02:00;NV;-1.847;21.126;0.0;0.0;111.139;49.5;49.5
2024-09-06T12:15:00+02:00;PT1M;2024-09-06T12:15:00+02:00;NV;14.3;37.068;0.0;0.0;99.0;-343.717;-343.717
2024-09-06T12:14:00+02:00;PT1M;2024-09-06T12:00:00+02:00;NV;-35.04;-109.325;0.0;0.0;359.858;-299.195;359.858
2024-09-06T12:13:00+02:00;PT1M;2024-09-06T12:00:00+02:00;NV;-42.86;-119.875;0.0;0.0;359.008;-297.905;359.008
2024-09-06T12:12:00+02:00;PT1M;2024-09-06T12:00:00+02:00;NV;-51.074;-129.315;0.0;0.0;357.752;-297.766;357.752
2024-09-06T12:11:00+02:00;PT1M;2024-09-06T12:00:00+02:00;NV;-60.483;-138.957;0.0;0.0;355.935;-296.986;355.935
2024-09-06T12:10:00+02:00;PT1M;2024-09-06T12:00:00+02:00;NV;-72.211;-148.905;0.0;0.0;353.277;-288.0;353.277
2024-09-06T12:09:00+02:00;PT1M;2024-09-06T12:00:00+02:00;NV;-81.13;-153.906;0.221;0.0;349.242;-288.0;349.463
2024-09-06T12:08:00+02:00;PT1M;2024-09-06T12:00:00+02:00;NV;-89.758;-156.64;0.25;0.0;343.635;-288.0;343.885
2024-09-06T12:07:00+02:00;PT1M;2024-09-06T12:00:00+02:00;NV;-95.159;-155.422;0.276;0.0;337.265;-288.0;337.541
2024-09-06T12:06:00+02:00;PT1M;2024-09-06T12:00:00+02:00;NV;-106.712;-159.452;0.314;0.0;330.907;-288.0;331.221
2024-09-06T12:05:00+02:00;PT1M;2024-09-06T12:00:00+02:00;NV;-115.629;-160.72;0.352;0.0;323.304;-288.0;323.656
2024-09-06T12:04:00+02:00;PT1M;2024-09-06T12:00:00+02:00;NV;-122.667;-160.744;0.399;0.0;313.085;-288.0;313.484
2024-09-06T12:03:00+02:00;PT1M;2024-09-06T12:00:00+02:00;NV;-125.356;-156.085;0.448;0.0;298.686;-288.0;299.134
2024-09-06T12:02:00+02:00;PT1M;2024-09-06T12:00:00+02:00;NV;-112.12;-135.756;0.0;0.0;278.138;-288.0;278.138
2024-09-06T12:01:00+02:00;PT1M;2024-09-06T12:00:00+02:00;NV;-103.706;-114.592;0.0;0.0;254.454;-288.0;254.454
2024-09-06T12:00:00+02:00;PT1M;2024-09-06T12:00:00+02:00;NV;-138.313;-141.565;0.0;0.0;223.367;-288.0;223.367
2024-09-06T11:59:00+02:00;PT1M;2024-09-06T11:45:00+02:00;NV;21.024;39.547;0.0;0.0;334.274;-481.016;-481.016
2024-09-06T11:58:00+02:00;PT1M;2024-09-06T11:45:00+02:00;NV;28.054;40.71;0.0;0.0;334.592;-473.42;-473.42
2024-09-06T11:57:00+02:00;PT1M;2024-09-06T11:45:00+02:00;NV;30.701;34.496;0.0;0.0;334.594;-460.707;-460.707
2024-09-06T11:56:00+02:00;PT1M;2024-09-06T11:45:00+02:00;NV;30.546;24.569;0.0;0.0;334.594;32.875;32.875
2024-09-06T11:55:00+02:00;PT1M;2024-09-06T11:45:00+02:00;NV;32.428;16.492;0.0;0.0;334.594;32.875;32.875
2024-09-06T11:54:00+02:00;PT1M;2024-09-06T11:45:00+02:00;NV;35.284;9.82;0.0;0.0;334.594;32.875;32.875
2024-09-06T11:53:00+02:00;PT1M;2024-09-06T11:45:00+02:00;NV;37.402;0.953;0.0;0.0;334.913;32.875;32.875
2024-09-06T11:52:00+02:00;PT1M;2024-09-06T11:45:00+02:00;NV;36.694;-14.83;0.0;0.0;32.875;-358.396;32.875
2024-09-06T11:51:00+02:00;PT1M;2024-09-06T11:45:00+02:00;NV;30.064;-31.093;0.0;0.0;338.785;-344.936;338.785
2024-09-06T11:50:00+02:00;PT1M;2024-09-06T11:45:00+02:00;NV;31.667;-45.085;0.0;0.0;340.793;-330.554;340.793
2024-09-06T11:49:00+02:00;PT1M;2024-09-06T11:45:00+02:00;NV;24.286;-63.128;0.0;0.0;342.23;-304.403;342.23
2024-09-06T11:48:00+02:00;PT1M;2024-09-06T11:45:00+02:00;NV;12.252;-82.511;0.0;0.0;343.017;-295.752;343.017
2024-09-06T11:47:00+02:00;PT1M;2024-09-06T11:45:00+02:00;NV;-2.326;-99.815;0.0;0.0;342.809;-288.0;342.809
2024-09-06T11:46:00+02:00;PT1M;2024-09-06T11:45:00+02:00;NV;-21.034;-115.483;0.0;0.0;340.286;-288.0;340.286
2024-09-06T11:45:00+02:00;PT1M;2024-09-06T11:45:00+02:00;NV;-27.855;-115.251;0.0;0.0;337.055;-288.0;337.055
2024-09-06T11:44:00+02:00;PT1M;2024-09-06T11:30:00+02:00;NV;-32.213;-17.885;0.0;0.0;32.875;-288.005;32.875
2024-09-06T11:43:00+02:00;PT1M;2024-09-06T11:30:00+02:00;NV;-29.273;-9.04;0.0;0.0;32.875;-288.005;32.875
2024-09-06T11:42:00+02:00;PT1M;2024-09-06T11:30:00+02:00;NV;-26.571;-0.591;0.0;0.0;32.875;-288.005;32.875
2024-09-06T11:41:00+02:00;PT1M;2024-09-06T11:30:00+02:00;NV;-20.19;11.232;0.0;0.0;252.249;32.875;32.875
2024-09-06T11:40:00+02:00;PT1M;2024-09-06T11:30:00+02:00;NV;-13.537;23.045;0.0;0.0;232.174;32.875;32.875
2024-09-06T11:39:00+02:00;PT1M;2024-09-06T11:30:00+02:00;NV;-4.687;36.136;0.0;0.0;211.946;-288.005;-288.005
2024-09-06T11:38:00+02:00;PT1M;2024-09-06T11:30:00+02:00;NV;3.741;49.434;0.0;0.0;172.46;-288.006;-288.006
2024-09-06T11:37:00+02:00;PT1M;2024-09-06T11:30:00+02:00;NV;6.354;53.779;0.0;0.0;171.503;-288.005;-288.005
2024-09-06T11:36:00+02:00;PT1M;2024-09-06T11:30:00+02:00;NV;3.217;55.776;0.0;0.0;172.995;-288.005;-288.005
2024-09-06T11:35:00+02:00;PT1M;2024-09-06T11:30:00+02:00;NV;1.583;52.507;0.0;0.0;183.752;-288.006;-288.006
2024-09-06T11:34:00+02:00;PT1M;2024-09-06T11:30:00+02:00;NV;3.08;42.857;0.0;0.0;185.743;-288.008;-288.008
2024-09-06T11:33:00+02:00;PT1M;2024-09-06T11:30:00+02:00;NV;-1.398;32.833;0.0;0.0;174.045;-288.009;-288.009
2024-09-06T11:32:00+02:00;PT1M;2024-09-06T11:30:00+02:00;NV;5.738;28.548;0.0;0.0;99.0;-288.011;-288.011
2024-09-06T11:31:00+02:00;PT1M;2024-09-06T11:30:00+02:00;NV;6.361;24.47;0.0;0.0;99.0;32.875;32.875
2024-09-06T11:30:00+02:00;PT1M;2024-09-06T11:30:00+02:00;NV;13.041;33.04;0.0;0.0;99.0;-288.057;-288.057
2024-09-06T11:29:00+02:00;PT1M;2024-09-06T11:15:00+02:00;NV;2.549;53.274;0.0;0.0;259.856;-129.918;-129.918
2024-09-06T11:28:00+02:00;PT1M;2024-09-06T11:15:00+02:00;NV;0.893;54.241;0.0;0.0;260.543;-132.415;-132.415
2024-09-06T11:27:00+02:00;PT1M;2024-09-06T11:15:00+02:00;NV;0.843;55.96;0.0;0.0;261.46;-136.327;-136.327
2024-09-06T11:26:00+02:00;PT1M;2024-09-06T11:15:00+02:00;NV;1.494;55.42;0.0;0.0;262.13;-142.32;-142.32
2024-09-06T11:25:00+02:00;PT1M;2024-09-06T11:15:00+02:00;NV;2.481;53.843;0.0;0.0;263.154;-149.361;-149.361
2024-09-06T11:24:00+02:00;PT1M;2024-09-06T11:15:00+02:00;NV;4.585;50.714;0.0;0.0;264.01;-157.486;-157.486
2024-09-06T11:23:00+02:00;PT1M;2024-09-06T11:15:00+02:00;NV;6.101;39.094;0.0;0.0;264.594;-161.204;-161.204
2024-09-06T11:22:00+02:00;PT1M;2024-09-06T11:15:00+02:00;NV;4.792;27.574;0.0;0.0;265.617;-170.868;-170.868
2024-09-06T11:21:00+02:00;PT1M;2024-09-06T11:15:00+02:00;NV;5.954;23.301;0.0;0.0;266.76;49.5;49.5
2024-09-06T11:20:00+02:00;PT1M;2024-09-06T11:15:00+02:00;NV;7.082;10.832;0.0;0.0;267.968;49.5;49.5
2024-09-06T11:19:00+02:00;PT1M;2024-09-06T11:15:00+02:00;NV;8.416;-3.037;0.0;0.0;49.5;-216.392;49.5
2024-09-06T11:18:00+02:00;PT1M;2024-09-06T11:15:00+02:00;NV;9.169;-14.718;0.0;0.0;49.5;-218.151;49.5
2024-09-06T11:17:00+02:00;PT1M;2024-09-06T11:15:00+02:00;NV;16.469;-14.605;0.0;0.0;49.5;-207.391;49.5
2024-09-06T11:16:00+02:00;PT1M;2024-09-06T11:15:00+02:00;NV;14.007;-25.818;0.0;0.0;285.669;-146.764;285.669
2024-09-06T11:15:00+02:00;PT1M;2024-09-06T11:15:00+02:00;NV;7.53;-35.401;0.0;0.0;289.952;0.0;289.952
2024-09-06T11:14:00+02:00;PT1M;2024-09-06T11:00:00+02:00;NV;-25.284;-8.444;0.0;0.0;49.5;-253.763;49.5
2024-09-06T11:13:00+02:00;PT1M;2024-09-06T11:00:00+02:00;NV;-25.173;-4.213;0.0;0.0;49.5;-253.763;49.5
2024-09-06T11:12:00+02:00;PT1M;2024-09-06T11:00:00+02:00;NV;-19.586;5.327;0.0;0.0;228.603;49.5;49.5
2024-09-06T11:11:00+02:00;PT1M;2024-09-06T11:00:00+02:00;NV;-11.851;16.304;0.0;0.0;228.944;49.5;49.5
2024-09-06T11:10:00+02:00;PT1M;2024-09-06T11:00:00+02:00;NV;-7.595;24.388;0.0;0.0;230.228;49.5;49.5
2024-09-06T11:09:00+02:00;PT1M;2024-09-06T11:00:00+02:00;NV;-6.297;29.944;0.0;0.0;230.929;-255.96;-255.96
2024-09-06T11:08:00+02:00;PT1M;2024-09-06T11:00:00+02:00;NV;-8.126;33.619;0.0;0.0;230.606;-257.873;-257.873
2024-09-06T11:07:00+02:00;PT1M;2024-09-06T11:00:00+02:00;NV;-10.358;38.093;0.0;0.0;227.848;-258.095;-258.095
2024-09-06T11:06:00+02:00;PT1M;2024-09-06T11:00:00+02:00;NV;-4.969;52.799;0.0;0.0;224.519;-258.095;-258.095
2024-09-06T11:05:00+02:00;PT1M;2024-09-06T11:00:00+02:00;NV;0.666;69.948;0.0;0.0;222.719;-258.095;-258.095
2024-09-06T11:04:00+02:00;PT1M;2024-09-06T11:00:00+02:00;NV;3.297;87.819;0.0;0.0;222.563;-257.877;-257.877
2024-09-06T11:03:00+02:00;PT1M;2024-09-06T11:00:00+02:00;NV;10.814;112.219;0.0;0.0;229.958;-257.773;-257.773
2024-09-06T11:02:00+02:00;PT1M;2024-09-06T11:00:00+02:00;NV;17.485;132.553;0.0;0.0;229.199;-259.564;-259.564
2024-09-06T11:01:00+02:00;PT1M;2024-09-06T11:00:00+02:00;NV;40.836;139.144;0.0;0.0;99.0;-258.463;-258.463
2024-09-06T11:00:00+02:00;PT1M;2024-09-06T11:00:00+02:00;NV;62.766;72.898;0.0;0.0;99.0;-248.132;-248.132
2024-09-06T10:59:00+02:00;PT1M;2024-09-06T10:45:00+02:00;NV;-3.953;-12.189;0.0;0.0;32.875;-292.954;32.875
2024-09-06T10:58:00+02:00;PT1M;2024-09-06T10:45:00+02:00;NV;-4.748;-12.916;0.0;0.0;32.875;-292.977;32.875
2024-09-06T10:57:00+02:00;PT1M;2024-09-06T10:45:00+02:00;NV;-5.501;-13.576;0.0;0.0;32.875;-293.014;32.875
2024-09-06T10:56:00+02:00;PT1M;2024-09-06T10:45:00+02:00;NV;-2.928;-11.346;0.0;0.0;32.875;-293.054;32.875
2024-09-06T10:55:00+02:00;PT1M;2024-09-06T10:45:00+02:00;NV;-0.664;-10.099;0.0;0.0;32.875;-293.071;32.875
2024-09-06T10:54:00+02:00;PT1M;2024-09-06T10:45:00+02:00;NV;1.243;-9.973;0.0;0.0;32.875;-293.06;32.875
2024-09-06T10:53:00+02:00;PT1M;2024-09-06T10:45:00+02:00;NV;0.755;-13.641;0.0;0.0;32.875;-293.056;32.875
2024-09-06T10:52:00+02:00;PT1M;2024-09-06T10:45:00+02:00;NV;-3.878;-22.267;0.0;0.0;32.875;-293.117;32.875
2024-09-06T10:51:00+02:00;PT1M;2024-09-06T10:45:00+02:00;NV;-6.165;-29.457;0.0;0.0;239.774;-293.099;239.774
2024-09-06T10:50:00+02:00;PT1M;2024-09-06T10:45:00+02:00;NV;-7.309;-35.492;0.0;0.0;240.153;-292.869;240.153
2024-09-06T10:49:00+02:00;PT1M;2024-09-06T10:45:00+02:00;NV;-11.638;-43.12;0.0;0.0;240.365;-292.025;240.365
2024-09-06T10:48:00+02:00;PT1M;2024-09-06T10:45:00+02:00;NV;-21.095;-54.394;0.0;0.0;240.26;-291.248;240.26
2024-09-06T10:47:00+02:00;PT1M;2024-09-06T10:45:00+02:00;NV;-33.325;-64.533;0.0;0.0;239.484;-291.01;239.484
2024-09-06T10:46:00+02:00;PT1M;2024-09-06T10:45:00+02:00;NV;-39.168;-64.787;0.0;0.0;238.233;-291.01;238.233
2024-09-06T10:45:00+02:00;PT1M;2024-09-06T10:45:00+02:00;NV;-56.011;-78.679;0.0;0.0;236.435;-291.01;236.435
2024-09-06T10:44:00+02:00;PT1M;2024-09-06T10:30:00+02:00;NV;-8.173;-15.648;0.0;0.0;49.5;-255.199;49.5
2024-09-06T10:43:00+02:00;PT1M;2024-09-06T10:30:00+02:00;NV;-6.714;-14.144;0.0;0.0;49.5;-257.444;49.5
2024-09-06T10:42:00+02:00;PT1M;2024-09-06T10:30:00+02:00;NV;-6.484;-14.087;0.0;0.0;49.5;-259.373;49.5
2024-09-06T10:41:00+02:00;PT1M;2024-09-06T10:30:00+02:00;NV;-3.639;-12.892;0.0;0.0;49.5;-260.831;49.5
2024-09-06T10:40:00+02:00;PT1M;2024-09-06T10:30:00+02:00;NV;-4.098;-16.895;0.0;0.0;49.5;-260.931;49.5
2024-09-06T10:39:00+02:00;PT1M;2024-09-06T10:30:00+02:00;NV;-3.861;-20.664;0.0;0.0;49.5;-257.553;49.5
2024-09-06T10:38:00+02:00;PT1M;2024-09-06T10:30:00+02:00;NV;-6.135;-25.739;0.0;0.0;241.883;-251.003;241.883
2024-09-06T10:37:00+02:00;PT1M;2024-09-06T10:30:00+02:00;NV;-11.896;-33.755;0.0;0.0;241.892;-235.443;241.892
2024-09-06T10:36:00+02:00;PT1M;2024-09-06T10:30:00+02:00;NV;-18.998;-47.144;0.0;0.0;241.729;-185.634;241.729
2024-09-06T10:35:00+02:00;PT1M;2024-09-06T10:30:00+02:00;NV;-30.506;-59.679;0.0;0.0;241.265;0.0;241.265
2024-09-06T10:34:00+02:00;PT1M;2024-09-06T10:30:00+02:00;NV;-38.21;-63.664;0.0;0.0;240.32;0.0;240.32
2024-09-06T10:33:00+02:00;PT1M;2024-09-06T10:30:00+02:00;NV;-47.873;-68.284;0.0;0.0;239.127;0.0;239.127
2024-09-06T10:32:00+02:00;PT1M;2024-09-06T10:30:00+02:00;NV;-50.575;-68.92;0.0;0.0;237.373;0.0;237.373
2024-09-06T10:31:00+02:00;PT1M;2024-09-06T10:30:00+02:00;NV;-55.574;-67.992;0.0;0.0;234.738;0.0;234.738
2024-09-06T10:30:00+02:00;PT1M;2024-09-06T10:30:00+02:00;NV;-55.788;-66.095;0.0;0.0;232.205;0.0;232.205
2024-09-06T10:29:00+02:00;PT1M;2024-09-06T10:15:00+02:00;NV;-18.425;-69.674;0.0;0.0;322.116;-344.267;322.116
2024-09-06T10:28:00+02:00;PT1M;2024-09-06T10:15:00+02:00;NV;-19.301;-74.558;0.0;0.0;323.291;-334.825;323.291
2024-09-06T10:27:00+02:00;PT1M;2024-09-06T10:15:00+02:00;NV;-22.572;-80.906;0.0;0.0;323.645;-319.246;323.645
2024-09-06T10:26:00+02:00;PT1M;2024-09-06T10:15:00+02:00;NV;-26.541;-85.804;0.0;0.0;322.787;-298.159;322.787
2024-09-06T10:25:00+02:00;PT1M;2024-09-06T10:15:00+02:00;NV;-34.2;-91.867;0.0;0.0;320.3;-294.176;320.3
2024-09-06T10:24:00+02:00;PT1M;2024-09-06T10:15:00+02:00;NV;-44.936;-99.239;0.0;0.0;315.248;-291.836;315.248
2024-09-06T10:23:00+02:00;PT1M;2024-09-06T10:15:00+02:00;NV;-52.807;-100.585;0.0;0.0;306.187;-291.01;306.187
2024-09-06T10:22:00+02:00;PT1M;2024-09-06T10:15:00+02:00;NV;-59.58;-100.719;0.0;0.0;295.034;-291.01;295.034
2024-09-06T10:21:00+02:00;PT1M;2024-09-06T10:15:00+02:00;NV;-63.672;-97.175;0.0;0.0;281.924;-291.01;281.924
2024-09-06T10:20:00+02:00;PT1M;2024-09-06T10:15:00+02:00;NV;-66.258;-93.931;0.0;0.0;266.797;-291.01;266.797
2024-09-06T10:19:00+02:00;PT1M;2024-09-06T10:15:00+02:00;NV;-60.644;-82.163;0.0;0.0;250.917;-291.01;250.917
2024-09-06T10:18:00+02:00;PT1M;2024-09-06T10:15:00+02:00;NV;-53.23;-69.949;0.0;0.0;239.059;-291.01;239.059
2024-09-06T10:17:00+02:00;PT1M;2024-09-06T10:15:00+02:00;NV;-38.671;-51.811;0.0;0.0;234.752;-291.01;234.752
2024-09-06T10:16:00+02:00;PT1M;2024-09-06T10:15:00+02:00;NV;-31.21;-40.797;0.0;0.0;231.646;-291.01;231.646
2024-09-06T10:15:00+02:00;PT1M;2024-09-06T10:15:00+02:00;NV;-25.258;-30.489;0.0;0.0;229.922;-291.01;229.922
2024-09-06T10:14:00+02:00;PT1M;2024-09-06T10:00:00+02:00;NV;0.598;-0.764;0.0;0.0;32.875;-262.666;32.875
2024-09-06T10:13:00+02:00;PT1M;2024-09-06T10:00:00+02:00;NV;1.99;6.945;0.0;0.0;185.82;32.875;32.875
2024-09-06T10:12:00+02:00;PT1M;2024-09-06T10:00:00+02:00;NV;4.061;8.255;0.0;0.0;185.82;32.875;32.875
2024-09-06T10:11:00+02:00;PT1M;2024-09-06T10:00:00+02:00;NV;5.301;5.929;0.0;0.0;185.82;32.875;32.875
2024-09-06T10:10:00+02:00;PT1M;2024-09-06T10:00:00+02:00;NV;3.739;5.0;0.0;0.0;185.82;32.875;32.875
2024-09-06T10:09:00+02:00;PT1M;2024-09-06T10:00:00+02:00;NV;3.72;4.005;0.0;0.0;185.82;32.875;32.875
2024-09-06T10:08:00+02:00;PT1M;2024-09-06T10:00:00+02:00;NV;4.973;1.071;0.0;0.0;185.82;32.875;32.875
2024-09-06T10:07:00+02:00;PT1M;2024-09-06T10:00:00+02:00;NV;6.753;-1.933;0.0;0.0;32.875;-270.979;32.875
2024-09-06T10:06:00+02:00;PT1M;2024-09-06T10:00:00+02:00;NV;5.64;-9.825;0.0;0.0;32.875;-273.009;32.875
2024-09-06T10:05:00+02:00;PT1M;2024-09-06T10:00:00+02:00;NV;7.642;-18.201;0.0;0.0;32.875;-274.746;32.875
2024-09-06T10:04:00+02:00;PT1M;2024-09-06T10:00:00+02:00;NV;10.737;-30.275;0.0;0.0;185.82;-275.192;185.82
2024-09-06T10:03:00+02:00;PT1M;2024-09-06T10:00:00+02:00;NV;8.708;-48.29;0.0;0.0;185.82;-276.543;185.82
2024-09-06T10:02:00+02:00;PT1M;2024-09-06T10:00:00+02:00;NV;8.591;-53.992;0.0;0.0;187.635;-279.301;187.635
2024-09-06T10:01:00+02:00;PT1M;2024-09-06T10:00:00+02:00;NV;18.386;-45.027;0.0;0.0;196.287;-279.175;196.287
2024-09-06T10:00:00+02:00;PT1M;2024-09-06T10:00:00+02:00;NV;35.141;-68.827;0.0;0.0;210.397;-276.161;210.397
2024-09-06T09:59:00+02:00;PT1M;2024-09-06T09:45:00+02:00;NV;-17.312;-210.631;1.581;0.0;343.867;-383.187;345.448
2024-09-06T09:58:00+02:00;PT1M;2024-09-06T09:45:00+02:00;NV;-16.054;-213.141;1.568;0.0;345.344;-385.507;346.912
2024-09-06T09:57:00+02:00;PT1M;2024-09-06T09:45:00+02:00;NV;-13.301;-215.174;1.574;0.0;345.988;-384.111;347.562
2024-09-06T09:56:00+02:00;PT1M;2024-09-06T09:45:00+02:00;NV;-12.972;-222.505;1.66;0.0;346.054;-365.304;347.714
2024-09-06T09:55:00+02:00;PT1M;2024-09-06T09:45:00+02:00;NV;-16.312;-234.786;1.831;0.0;345.695;-342.731;347.526
2024-09-06T09:54:00+02:00;PT1M;2024-09-06T09:45:00+02:00;NV;-23.343;-250.215;2.085;0.0;344.856;-319.327;346.941
2024-09-06T09:53:00+02:00;PT1M;2024-09-06T09:45:00+02:00;NV;-34.466;-265.42;2.395;0.0;343.389;-287.903;345.784
2024-09-06T09:52:00+02:00;PT1M;2024-09-06T09:45:00+02:00;NV;-45.76;-277.918;2.736;0.0;341.01;-277.802;343.746
2024-09-06T09:51:00+02:00;PT1M;2024-09-06T09:45:00+02:00;NV;-62.443;-293.082;3.256;0.0;337.151;-42.86;340.407
2024-09-06T09:50:00+02:00;PT1M;2024-09-06T09:45:00+02:00;NV;-74.223;-300.879;3.764;0.0;331.369;-42.86;335.133
2024-09-06T09:49:00+02:00;PT1M;2024-09-06T09:45:00+02:00;NV;-83.38;-305.285;4.276;0.0;324.481;-42.86;328.757
2024-09-06T09:48:00+02:00;PT1M;2024-09-06T09:45:00+02:00;NV;-86.075;-302.391;4.591;0.0;317.205;-42.86;321.796
2024-09-06T09:47:00+02:00;PT1M;2024-09-06T09:45:00+02:00;NV;-81.166;-290.21;4.604;0.0;309.266;-42.86;313.87
2024-09-06T09:46:00+02:00;PT1M;2024-09-06T09:45:00+02:00;NV;-98.069;-299.625;5.398;0.0;300.672;-42.86;306.07
2024-09-06T09:45:00+02:00;PT1M;2024-09-06T09:45:00+02:00;NV;-129.195;-323.973;1.282;0.0;291.036;-42.86;292.318
2024-09-06T09:44:00+02:00;PT1M;2024-09-06T09:30:00+02:00;NV;-45.74;-229.019;1.011;0.0;361.205;-42.86;362.216
2024-09-06T09:43:00+02:00;PT1M;2024-09-06T09:30:00+02:00;NV;-41.946;-228.58;0.975;0.0;362.448;-42.86;363.423
2024-09-06T09:42:00+02:00;PT1M;2024-09-06T09:30:00+02:00;NV;-40.744;-230.838;0.983;0.0;362.788;-42.86;363.771
2024-09-06T09:41:00+02:00;PT1M;2024-09-06T09:30:00+02:00;NV;-42.774;-236.132;1.023;0.0;362.788;-42.86;363.811
2024-09-06T09:40:00+02:00;PT1M;2024-09-06T09:30:00+02:00;NV;-44.797;-240.313;1.063;0.0;362.509;-42.86;363.572
2024-09-06T09:39:00+02:00;PT1M;2024-09-06T09:30:00+02:00;NV;-48.207;-244.428;1.113;0.0;361.931;-42.86;363.044
2024-09-06T09:38:00+02:00;PT1M;2024-09-06T09:30:00+02:00;NV;-55.001;-250.847;1.193;0.0;361.111;-42.86;362.304
2024-09-06T09:37:00+02:00;PT1M;2024-09-06T09:30:00+02:00;NV;-61.663;-256.588;1.279;0.0;360.041;-42.86;361.32
2024-09-06T09:36:00+02:00;PT1M;2024-09-06T09:30:00+02:00;NV;-68.869;-262.16;1.38;0.0;358.64;-42.86;360.02
2024-09-06T09:35:00+02:00;PT1M;2024-09-06T09:30:00+02:00;NV;-67.745;-259.487;1.416;0.0;356.729;-42.86;358.145
2024-09-06T09:34:00+02:00;PT1M;2024-09-06T09:30:00+02:00;NV;-59.084;-248.613;1.388;0.0;353.999;-42.86;355.387
2024-09-06T09:33:00+02:00;PT1M;2024-09-06T09:30:00+02:00;NV;-52.606;-240.852;1.421;0.0;350.092;-42.86;351.513
2024-09-06T09:32:00+02:00;PT1M;2024-09-06T09:30:00+02:00;NV;-34.795;-219.649;1.327;0.0;345.368;-42.86;346.695
2024-09-06T09:31:00+02:00;PT1M;2024-09-06T09:30:00+02:00;NV;-43.325;-222.453;1.492;0.0;339.865;-42.86;341.357
2024-09-06T09:30:00+02:00;PT1M;2024-09-06T09:30:00+02:00;NV;-48.983;-220.864;1.61;0.0;334.325;-42.86;335.935
2024-09-06T09:29:00+02:00;PT1M;2024-09-06T09:15:00+02:00;NV;-42.678;-200.255;1.08;0.0;330.232;-285.078;331.312
2024-09-06T09:28:00+02:00;PT1M;2024-09-06T09:15:00+02:00;NV;-41.599;-198.917;1.057;0.0;331.032;-285.078;332.089
2024-09-06T09:27:00+02:00;PT1M;2024-09-06T09:15:00+02:00;NV;-37.261;-195.476;1.006;0.0;332.603;-285.078;333.609
2024-09-06T09:26:00+02:00;PT1M;2024-09-06T09:15:00+02:00;NV;-30.167;-190.658;0.941;0.0;334.576;-285.321;335.517
2024-09-06T09:25:00+02:00;PT1M;2024-09-06T09:15:00+02:00;NV;-22.756;-186.253;0.901;0.0;335.245;-285.785;336.146
2024-09-06T09:24:00+02:00;PT1M;2024-09-06T09:15:00+02:00;NV;-21.293;-188.183;0.923;0.0;334.639;-285.556;335.562
2024-09-06T09:23:00+02:00;PT1M;2024-09-06T09:15:00+02:00;NV;-22.011;-191.289;0.968;0.0;333.073;-283.378;334.041
2024-09-06T09:22:00+02:00;PT1M;2024-09-06T09:15:00+02:00;NV;-26.8;-196.655;1.048;0.0;330.402;-274.03;331.45
2024-09-06T09:21:00+02:00;PT1M;2024-09-06T09:15:00+02:00;NV;-37.459;-205.097;1.189;0.0;325.938;-42.86;327.127
