,LA:1,LA:2,LA:3,LA:4,LA:5,LA:6,LA:7,LA:8,LA:9,LA:10,LA:11,LA:12
28181,-146.28,204.56,118.37,118.37,-74.43,119.71,122.63,118.45,118.45,366.72,259.24,118.45
28182,204.56,118.37,118.37,-74.43,119.71,122.63,118.45,118.45,366.72,259.24,118.45,118.45
28183,118.37,118.37,-74.43,119.71,122.63,118.45,118.45,366.72,259.24,118.45,118.45,120.37
28184,118.37,-74.43,119.71,122.63,118.45,118.45,366.72,259.24,118.45,118.45,120.37,200.0
28185,-74.43,119.71,122.63,118.45,118.45,366.72,259.24,118.45,118.45,120.37,200.0,118.45
28186,119.71,122.63,118.45,118.45,366.72,259.24,118.45,118.45,120.37,200.0,118.45,118.45
28187,122.63,118.45,118.45,366.72,259.24,118.45,118.45,120.37,200.0,118.45,118.45,-321.98
28188,118.45,118.45,366.72,259.24,118.45,118.45,120.37,200.0,118.45,118.45,-321.98,123.83
28189,118.45,366.72,259.24,118.45,118.45,120.37,200.0,118.45,118.45,-321.98,123.83,-122.06
28190,366.72,259.24,118.45,118.45,120.37,200.0,118.45,118.45,-321.98,123.83,-122.06,-114.93
28191,259.24,118.45,118.45,120.37,200.0,118.45,118.45,-321.98,123.83,-122.06,-114.93,264.2
28192,118.45,118.45,120.37,200.0,118.45,118.45,-321.98,123.83,-122.06,-114.93,264.2,200.0
28193,118.45,120.37,200.0,118.45,118.45,-321.98,123.83,-122.06,-114.93,264.2,200.0,125.32
28194,120.37,200.0,118.45,118.45,-321.98,123.83,-122.06,-114.93,264.2,200.0,125.32,-58.62
28195,200.0,118.45,118.45,-321.98,123.83,-122.06,-114.93,264.2,200.0,125.32,-58.62,-35.86
28196,118.45,118.45,-321.98,123.83,-122.06,-114.93,264.2,200.0,125.32,-58.62,-35.86,-26.36
28197,118.45,-321.98,123.83,-122.06,-114.93,264.2,200.0,125.32,-58.62,-35.86,-26.36,-215.82
28198,-321.98,123.83,-122.06,-114.93,264.2,200.0,125.32,-58.62,-35.86,-26.36,-215.82,-310.38
28199,123.83,-122.06,-114.93,264.2,200.0,125.32,-58.62,-35.86,-26.36,-215.82,-310.38,-220.0
28200,-122.06,-114.93,264.2,200.0,125.32,-58.62,-35.86,-26.36,-215.82,-310.38,-220.0,-302.99
28201,-114.93,264.2,200.0,125.32,-58.62,-35.86,-26.36,-215.82,-310.38,-220.0,-302.99,-250.0
28202,264.2,200.0,125.32,-58.62,-35.86,-26.36,-215.82,-310.38,-220.0,-302.99,-250.0,-389.34
28203,200.0,125.32,-58.62,-35.86,-26.36,-215.82,-310.38,-220.0,-302.99,-250.0,-389.34,-250.0
28204,125.32,-58.62,-35.86,-26.36,-215.82,-310.38,-220.0,-302.99,-250.0,-389.34,-250.0,-250.0
28205,-58.62,-35.86,-26.36,-215.82,-310.38,-220.0,-302.99,-250.0,-389.34,-250.0,-250.0,120.01
28206,-35.86,-26.36,-215.82,-310.38,-220.0,-302.99,-250.0,-389.34,-250.0,-250.0,120.01,131.96
28207,-26.36,-215.82,-310.38,-220.0,-302.99,-250.0,-389.34,-250.0,-250.0,120.01,131.96,-288.03
28208,-215.82,-310.38,-220.0,-302.99,-250.0,-389.34,-250.0,-250.0,120.01,131.96,-288.03,118.45
28209,-310.38,-220.0,-302.99,-250.0,-389.34,-250.0,-250.0,120.01,131.96,-288.03,118.45,165.68
28210,-220.0,-302.99,-250.0,-389.34,-250.0,-250.0,120.01,131.96,-288.03,118.45,165.68,229.23
28211,-302.99,-250.0,-389.34,-250.0,-250.0,120.01,131.96,-288.03,118.45,165.68,229.23,129.67
28212,-250.0,-389.34,-250.0,-250.0,120.01,131.96,-288.03,118.45,165.68,229.23,129.67,123.57
28213,-389.34,-250.0,-250.0,120.01,131.96,-288.03,118.45,165.68,229.23,129.67,123.57,162.41
28214,-250.0,-250.0,120.01,131.96,-288.03,118.45,165.68,229.23,129.67,123.57,162.41,212.55
28215,-250.0,120.01,131.96,-288.03,118.45,165.68,229.23,129.67,123.57,162.41,212.55,-134.57
28216,120.01,131.96,-288.03,118.45,165.68,229.23,129.67,123.57,162.41,212.55,-134.57,247.16
28217,131.96,-288.03,118.45,165.68,229.23,129.67,123.57,162.41,212.55,-134.57,247.16,184.17
28218,-288.03,118.45,165.68,229.23,129.67,123.57,162.41,212.55,-134.57,247.16,184.17,236.86
28219,118.45,165.68,229.23,129.67,123.57,162.41,212.55,-134.57,247.16,184.17,236.86,-412.63
28220,165.68,229.23,129.67,123.57,162.41,212.55,-134.57,247.16,184.17,236.86,-412.63,140.0
28221,229.23,129.67,123.57,162.41,212.55,-134.57,247.16,184.17,236.86,-412.63,140.0,189.65
28222,129.67,123.57,162.41,212.55,-134.57,247.16,184.17,236.86,-412.63,140.0,189.65,228.22
28223,123.57,162.41,212.55,-134.57,247.16,184.17,236.86,-412.63,140.0,189.65,228.22,-429.74
28224,162.41,212.55,-134.57,247.16,184.17,236.86,-412.63,140.0,189.65,228.22,-429.74,121.98
28225,212.55,-134.57,247.16,184.17,236.86,-412.63,140.0,189.65,228.22,-429.74,121.98,121.98
28226,-134.57,247.16,184.17,236.86,-412.63,140.0,189.65,228.22,-429.74,121.98,121.98,121.98
28227,247.16,184.17,236.86,-412.63,140.0,189.65,228.22,-429.74,121.98,121.98,121.98,183.98
28228,184.17,236.86,-412.63,140.0,189.65,228.22,-429.74,121.98,121.98,121.98,183.98,278.26
28229,236.86,-412.63,140.0,189.65,228.22,-429.74,121.98,121.98,121.98,183.98,278.26,271.0
28230,-412.63,140.0,189.65,228.22,-429.74,121.98,121.98,121.98,183.98,278.26,271.0,271.0
28231,140.0,189.65,228.22,-429.74,121.98,121.98,121.98,183.98,278.26,271.0,271.0,360.21
28232,189.65,228.22,-429.74,121.98,121.98,121.98,183.98,278.26,271.0,271.0,360.21,120.39
28233,228.22,-429.74,121.98,121.98,121.98,183.98,278.26,271.0,271.0,360.21,120.39,122.09
28234,-429.74,121.98,121.98,121.98,183.98,278.26,271.0,271.0,360.21,120.39,122.09,216.77
28235,121.98,121.98,121.98,183.98,278.26,271.0,271.0,360.21,120.39,122.09,216.77,303.2
28236,121.98,121.98,183.98,278.26,271.0,271.0,360.21,120.39,122.09,216.77,303.2,206.32
28237,121.98,183.98,278.26,271.0,271.0,360.21,120.39,122.09,216.77,303.2,206.32,206.0
28238,183.98,278.26,271.0,271.0,360.21,120.39,122.09,216.77,303.2,206.32,206.0,203.75
28239,278.26,271.0,271.0,360.21,120.39,122.09,216.77,303.2,206.32,206.0,203.75,227.31
28240,271.0,271.0,360.21,120.39,122.09,216.77,303.2,206.32,206.0,203.75,227.31,244.62
28241,271.0,360.21,120.39,122.09,216.77,303.2,206.32,206.0,203.75,227.31,244.62,234.54
28242,360.21,120.39,122.09,216.77,303.2,206.32,206.0,203.75,227.31,244.62,234.54,280.72
28243,120.39,122.09,216.77,303.2,206.32,206.0,203.75,227.31,244.62,234.54,280.72,231.6
28244,122.09,216.77,303.2,206.32,206.0,203.75,227.31,244.62,234.54,280.72,231.6,229.0
28245,216.77,303.2,206.32,206.0,203.75,227.31,244.62,234.54,280.72,231.6,229.0,118.37
28246,303.2,206.32,206.0,203.75,227.31,244.62,234.54,280.72,231.6,229.0,118.37,118.37
28247,206.32,206.0,203.75,227.31,244.62,234.54,280.72,231.6,229.0,118.37,118.37,141.62
28248,206.0,203.75,227.31,244.62,234.54,280.72,231.6,229.0,118.37,118.37,141.62,118.37
28249,203.75,227.31,244.62,234.54,280.72,231.6,229.0,118.37,118.37,141.62,118.37,67.27
28250,227.31,244.62,234.54,280.72,231.6,229.0,118.37,118.37,141.62,118.37,67.27,118.37
28251,244.62,234.54,280.72,231.6,229.0,118.37,118.37,141.62,118.37,67.27,118.37,67.17
28252,234.54,280.72,231.6,229.0,118.37,118.37,141.62,118.37,67.27,118.37,67.17,118.37
28253,280.72,231.6,229.0,118.37,118.37,141.62,118.37,67.27,118.37,67.17,118.37,-84.82
28254,231.6,229.0,118.37,118.37,141.62,118.37,67.27,118.37,67.17,118.37,-84.82,301.56
28255,229.0,118.37,118.37,141.62,118.37,67.27,118.37,67.17,118.37,-84.82,301.56,145.06
28256,118.37,118.37,141.62,118.37,67.27,118.37,67.17,118.37,-84.82,301.56,145.06,24.08
28257,118.37,141.62,118.37,67.27,118.37,67.17,118.37,-84.82,301.56,145.06,24.08,17.93
28258,141.62,118.37,67.27,118.37,67.17,118.37,-84.82,301.56,145.06,24.08,17.93,-57.87
28259,118.37,67.27,118.37,67.17,118.37,-84.82,301.56,145.06,24.08,17.93,-57.87,121.59
28260,67.27,118.37,67.17,118.37,-84.82,301.56,145.06,24.08,17.93,-57.87,121.59,118.69
28261,118.37,67.17,118.37,-84.82,301.56,145.06,24.08,17.93,-57.87,121.59,118.69,238.38
28262,67.17,118.37,-84.82,301.56,145.06,24.08,17.93,-57.87,121.59,118.69,238.38,251.83
28263,118.37,-84.82,301.56,145.06,24.08,17.93,-57.87,121.59,118.69,238.38,251.83,132.34
28264,-84.82,301.56,145.06,24.08,17.93,-57.87,121.59,118.69,238.38,251.83,132.34,118.37
28265,301.56,145.06,24.08,17.93,-57.87,121.59,118.69,238.38,251.83,132.34,118.37,-104.99
28266,145.06,24.08,17.93,-57.87,121.59,118.69,238.38,251.83,132.34,118.37,-104.99,115.42
28267,24.08,17.93,-57.87,121.59,118.69,238.38,251.83,132.34,118.37,-104.99,115.42,-197.46
28268,17.93,-57.87,121.59,118.69,238.38,251.83,132.34,118.37,-104.99,115.42,-197.46,-287.82
28269,-57.87,121.59,118.69,238.38,251.83,132.34,118.37,-104.99,115.42,-197.46,-287.82,-354.77
28270,121.59,118.69,238.38,251.83,132.34,118.37,-104.99,115.42,-197.46,-287.82,-354.77,-84.0
28271,118.69,238.38,251.83,132.34,118.37,-104.99,115.42,-197.46,-287.82,-354.77,-84.0,113.37
28272,238.38,251.83,132.34,118.37,-104.99,115.42,-197.46,-287.82,-354.77,-84.0,113.37,115.94
28273,251.83,132.34,118.37,-104.99,115.42,-197.46,-287.82,-354.77,-84.0,113.37,115.94,114.25
28274,132.34,118.37,-104.99,115.42,-197.46,-287.82,-354.77,-84.0,113.37,115.94,114.25,42.09
28275,118.37,-104.99,115.42,-197.46,-287.82,-354.77,-84.0,113.37,115.94,114.25,42.09,191.3
28276,-104.99,115.42,-197.46,-287.82,-354.77,-84.0,113.37,115.94,114.25,42.09,191.3,238.42
28277,115.42,-197.46,-287.82,-354.77,-84.0,113.37,115.94,114.25,42.09,191.3,238.42,207.88
28278,-197.46,-287.82,-354.77,-84.0,113.37,115.94,114.25,42.09,191.3,238.42,207.88,68.45
28279,-287.82,-354.77,-84.0,113.37,115.94,114.25,42.09,191.3,238.42,207.88,68.45,201.32
28280,-354.77,-84.0,113.37,115.94,114.25,42.09,191.3,238.42,207.88,68.45,201.32,200.61
28281,-84.0,113.37,115.94,114.25,42.09,191.3,238.42,207.88,68.45,201.32,200.61,173.94
28282,113.37,115.94,114.25,42.09,191.3,238.42,207.88,68.45,201.32,200.61,173.94,19.46
28283,115.94,114.25,42.09,191.3,238.42,207.88,68.45,201.32,200.61,173.94,19.46,44.66
28284,114.25,42.09,191.3,238.42,207.88,68.45,201.32,200.61,173.94,19.46,44.66,73.08
28285,42.09,191.3,238.42,207.88,68.45,201.32,200.61,173.94,19.46,44.66,73.08,59.83
28286,191.3,238.42,207.88,68.45,201.32,200.61,173.94,19.46,44.66,73.08,59.83,59.37
28287,238.42,207.88,68.45,201.32,200.61,173.94,19.46,44.66,73.08,59.83,59.37,118.57
28288,207.88,68.45,201.32,200.61,173.94,19.46,44.66,73.08,59.83,59.37,118.57,118.42
28289,68.45,201.32,200.61,173.94,19.46,44.66,73.08,59.83,59.37,118.57,118.42,41.02
28290,201.32,200.61,173.94,19.46,44.66,73.08,59.83,59.37,118.57,118.42,41.02,22.84
28291,200.61,173.94,19.46,44.66,73.08,59.83,59.37,118.57,118.42,41.02,22.84,118.42
28292,173.94,19.46,44.66,73.08,59.83,59.37,118.57,118.42,41.02,22.84,118.42,3.2
28293,19.46,44.66,73.08,59.83,59.37,118.57,118.42,41.02,22.84,118.42,3.2,-40.56
28294,44.66,73.08,59.83,59.37,118.57,118.42,41.02,22.84,118.42,3.2,-40.56,-299.47
28295,73.08,59.83,59.37,118.57,118.42,41.02,22.84,118.42,3.2,-40.56,-299.47,159.07
28296,59.83,59.37,118.57,118.42,41.02,22.84,118.42,3.2,-40.56,-299.47,159.07,113.97
28297,59.37,118.57,118.42,41.02,22.84,118.42,3.2,-40.56,-299.47,159.07,113.97,-55.17
28298,118.57,118.42,41.02,22.84,118.42,3.2,-40.56,-299.47,159.07,113.97,-55.17,-73.45
28299,118.42,41.02,22.84,118.42,3.2,-40.56,-299.47,159.07,113.97,-55.17,-73.45,-21.02
28300,41.02,22.84,118.42,3.2,-40.56,-299.47,159.07,113.97,-55.17,-73.45,-21.02,112.93
28301,22.84,118.42,3.2,-40.56,-299.47,159.07,113.97,-55.17,-73.45,-21.02,112.93,14.45
28302,118.42,3.2,-40.56,-299.47,159.07,113.97,-55.17,-73.45,-21.02,112.93,14.45,114.18
28303,3.2,-40.56,-299.47,159.07,113.97,-55.17,-73.45,-21.02,112.93,14.45,114.18,-82.3
28304,-40.56,-299.47,159.07,113.97,-55.17,-73.45,-21.02,112.93,14.45,114.18,-82.3,-192.81
28305,-299.47,159.07,113.97,-55.17,-73.45,-21.02,112.93,14.45,114.18,-82.3,-192.81,51.56
28306,159.07,113.97,-55.17,-73.45,-21.02,112.93,14.45,114.18,-82.3,-192.81,51.56,115.24
28307,113.97,-55.17,-73.45,-21.02,112.93,14.45,114.18,-82.3,-192.81,51.56,115.24,-340.24
28308,-55.17,-73.45,-21.02,112.93,14.45,114.18,-82.3,-192.81,51.56,115.24,-340.24,-302.83
28309,-73.45,-21.02,112.93,14.45,114.18,-82.3,-192.81,51.56,115.24,-340.24,-302.83,204.14
28310,-21.02,112.93,14.45,114.18,-82.3,-192.81,51.56,115.24,-340.24,-302.83,204.14,187.61
28311,112.93,14.45,114.18,-82.3,-192.81,51.56,115.24,-340.24,-302.83,204.14,187.61,-189.74
28312,14.45,114.18,-82.3,-192.81,51.56,115.24,-340.24,-302.83,204.14,187.61,-189.74,115.38
28313,114.18,-82.3,-192.81,51.56,115.24,-340.24,-302.83,204.14,187.61,-189.74,115.38,219.41
28314,-82.3,-192.81,51.56,115.24,-340.24,-302.83,204.14,187.61,-189.74,115.38,219.41,211.66
28315,-192.81,51.56,115.24,-340.24,-302.83,204.14,187.61,-189.74,115.38,219.41,211.66,216.87
28316,51.56,115.24,-340.24,-302.83,204.14,187.61,-189.74,115.38,219.41,211.66,216.87,212.82
28317,115.24,-340.24,-302.83,204.14,187.61,-189.74,115.38,219.41,211.66,216.87,212.82,216.51
28318,-340.24,-302.83,204.14,187.61,-189.74,115.38,219.41,211.66,216.87,212.82,216.51,230.83
28319,-302.83,204.14,187.61,-189.74,115.38,219.41,211.66,216.87,212.82,216.51,230.83,223.54
28320,204.14,187.61,-189.74,115.38,219.41,211.66,216.87,212.82,216.51,230.83,223.54,208.31
28321,187.61,-189.74,115.38,219.41,211.66,216.87,212.82,216.51,230.83,223.54,208.31,187.85
28322,-189.74,115.38,219.41,211.66,216.87,212.82,216.51,230.83,223.54,208.31,187.85,167.39
28323,115.38,219.41,211.66,216.87,212.82,216.51,230.83,223.54,208.31,187.85,167.39,202.93
28324,219.41,211.66,216.87,212.82,216.51,230.83,223.54,208.31,187.85,167.39,202.93,123.24
28325,211.66,216.87,212.82,216.51,230.83,223.54,208.31,187.85,167.39,202.93,123.24,121.72
28326,216.87,212.82,216.51,230.83,223.54,208.31,187.85,167.39,202.93,123.24,121.72,123.52
28327,212.82,216.51,230.83,223.54,208.31,187.85,167.39,202.93,123.24,121.72,123.52,202.93
28328,216.51,230.83,223.54,208.31,187.85,167.39,202.93,123.24,121.72,123.52,202.93,-60.21
28329,230.83,223.54,208.31,187.85,167.39,202.93,123.24,121.72,123.52,202.93,-60.21,118.19
28330,223.54,208.31,187.85,167.39,202.93,123.24,121.72,123.52,202.93,-60.21,118.19,117.93
28331,208.31,187.85,167.39,202.93,123.24,121.72,123.52,202.93,-60.21,118.19,117.93,124.06
28332,187.85,167.39,202.93,123.24,121.72,123.52,202.93,-60.21,118.19,117.93,124.06,215.95
28333,167.39,202.93,123.24,121.72,123.52,202.93,-60.21,118.19,117.93,124.06,215.95,-226.01
28334,202.93,123.24,121.72,123.52,202.93,-60.21,118.19,117.93,124.06,215.95,-226.01,117.93
28335,123.24,121.72,123.52,202.93,-60.21,118.19,117.93,124.06,215.95,-226.01,117.93,37.04
28336,121.72,123.52,202.93,-60.21,118.19,117.93,124.06,215.95,-226.01,117.93,37.04,112.93
28337,123.52,202.93,-60.21,118.19,117.93,124.06,215.95,-226.01,117.93,37.04,112.93,112.93
28338,202.93,-60.21,118.19,117.93,124.06,215.95,-226.01,117.93,37.04,112.93,112.93,113.14
28339,-60.21,118.19,117.93,124.06,215.95,-226.01,117.93,37.04,112.93,112.93,113.14,116.26
28340,118.19,117.93,124.06,215.95,-226.01,117.93,37.04,112.93,112.93,113.14,116.26,118.66
28341,117.93,124.06,215.95,-226.01,117.93,37.04,112.93,112.93,113.14,116.26,118.66,-128.46
28342,124.06,215.95,-226.01,117.93,37.04,112.93,112.93,113.14,116.26,118.66,-128.46,-150.77
28343,215.95,-226.01,117.93,37.04,112.93,112.93,113.14,116.26,118.66,-128.46,-150.77,164.65
28344,-226.01,117.93,37.04,112.93,112.93,113.14,116.26,118.66,-128.46,-150.77,164.65,144.6
28345,117.93,37.04,112.93,112.93,113.14,116.26,118.66,-128.46,-150.77,164.65,144.6,144.6
28346,37.04,112.93,112.93,113.14,116.26,118.66,-128.46,-150.77,164.65,144.6,144.6,-195.96
28347,112.93,112.93,113.14,116.26,118.66,-128.46,-150.77,164.65,144.6,144.6,-195.96,168.47
28348,112.93,113.14,116.26,118.66,-128.46,-150.77,164.65,144.6,144.6,-195.96,168.47,147.82
28349,113.14,116.26,118.66,-128.46,-150.77,164.65,144.6,144.6,-195.96,168.47,147.82,230.0
28350,116.26,118.66,-128.46,-150.77,164.65,144.6,144.6,-195.96,168.47,147.82,230.0,144.6
28351,118.66,-128.46,-150.77,164.65,144.6,144.6,-195.96,168.47,147.82,230.0,144.6,-156.9
28352,-128.46,-150.77,164.65,144.6,144.6,-195.96,168.47,147.82,230.0,144.6,-156.9,-3.35
28353,-150.77,164.65,144.6,144.6,-195.96,168.47,147.82,230.0,144.6,-156.9,-3.35,144.6
28354,164.65,144.6,144.6,-195.96,168.47,147.82,230.0,144.6,-156.9,-3.35,144.6,22.95
28355,144.6,144.6,-195.96,168.47,147.82,230.0,144.6,-156.9,-3.35,144.6,22.95,-160.06
28356,144.6,-195.96,168.47,147.82,230.0,144.6,-156.9,-3.35,144.6,22.95,-160.06,-41.47
28357,-195.96,168.47,147.82,230.0,144.6,-156.9,-3.35,144.6,22.95,-160.06,-41.47,-98.86
28358,168.47,147.82,230.0,144.6,-156.9,-3.35,144.6,22.95,-160.06,-41.47,-98.86,39.87
28359,147.82,230.0,144.6,-156.9,-3.35,144.6,22.95,-160.06,-41.47,-98.86,39.87,50.78
28360,230.0,144.6,-156.9,-3.35,144.6,22.95,-160.06,-41.47,-98.86,39.87,50.78,-43.41
28361,144.6,-156.9,-3.35,144.6,22.95,-160.06,-41.47,-98.86,39.87,50.78,-43.41,68.66
28362,-156.9,-3.35,144.6,22.95,-160.06,-41.47,-98.86,39.87,50.78,-43.41,68.66,68.66
28363,-3.35,144.6,22.95,-160.06,-41.47,-98.86,39.87,50.78,-43.41,68.66,68.66,13.97
28364,144.6,22.95,-160.06,-41.47,-98.86,39.87,50.78,-43.41,68.66,68.66,13.97,64.71
28365,22.95,-160.06,-41.47,-98.86,39.87,50.78,-43.41,68.66,68.66,13.97,64.71,140.54
28366,-160.06,-41.47,-98.86,39.87,50.78,-43.41,68.66,68.66,13.97,64.71,140.54,136.97
28367,-41.47,-98.86,39.87,50.78,-43.41,68.66,68.66,13.97,64.71,140.54,136.97,143.79
28368,-98.86,39.87,50.78,-43.41,68.66,68.66,13.97,64.71,140.54,136.97,143.79,135.26
28369,39.87,50.78,-43.41,68.66,68.66,13.97,64.71,140.54,136.97,143.79,135.26,33.78
28370,50.78,-43.41,68.66,68.66,13.97,64.71,140.54,136.97,143.79,135.26,33.78,-18.74
28371,-43.41,68.66,68.66,13.97,64.71,140.54,136.97,143.79,135.26,33.78,-18.74,-54.17
28372,68.66,68.66,13.97,64.71,140.54,136.97,143.79,135.26,33.78,-18.74,-54.17,-76.87
28373,68.66,13.97,64.71,140.54,136.97,143.79,135.26,33.78,-18.74,-54.17,-76.87,-107.38
28374,13.97,64.71,140.54,136.97,143.79,135.26,33.78,-18.74,-54.17,-76.87,-107.38,-121.25
28375,64.71,140.54,136.97,143.79,135.26,33.78,-18.74,-54.17,-76.87,-107.38,-121.25,-256.72
28376,140.54,136.97,143.79,135.26,33.78,-18.74,-54.17,-76.87,-107.38,-121.25,-256.72,-48.48
28377,136.97,143.79,135.26,33.78,-18.74,-54.17,-76.87,-107.38,-121.25,-256.72,-48.48,-88.58
28378,143.79,135.26,33.78,-18.74,-54.17,-76.87,-107.38,-121.25,-256.72,-48.48,-88.58,-51.52
28379,135.26,33.78,-18.74,-54.17,-76.87,-107.38,-121.25,-256.72,-48.48,-88.58,-51.52,48.6
28380,33.78,-18.74,-54.17,-76.87,-107.38,-121.25,-256.72,-48.48,-88.58,-51.52,48.6,66.74
28381,-18.74,-54.17,-76.87,-107.38,-121.25,-256.72,-48.48,-88.58,-51.52,48.6,66.74,68.0
28382,-54.17,-76.87,-107.38,-121.25,-256.72,-48.48,-88.58,-51.52,48.6,66.74,68.0,-15.1
28383,-76.87,-107.38,-121.25,-256.72,-48.48,-88.58,-51.52,48.6,66.74,68.0,-15.1,176.18
28384,-107.38,-121.25,-256.72,-48.48,-88.58,-51.52,48.6,66.74,68.0,-15.1,176.18,161.48
28385,-121.25,-256.72,-48.48,-88.58,-51.52,48.6,66.74,68.0,-15.1,176.18,161.48,127.0
28386,-256.72,-48.48,-88.58,-51.52,48.6,66.74,68.0,-15.1,176.18,161.48,127.0,230.0
28387,-48.48,-88.58,-51.52,48.6,66.74,68.0,-15.1,176.18,161.48,127.0,230.0,142.66
28388,-88.58,-51.52,48.6,66.74,68.0,-15.1,176.18,161.48,127.0,230.0,142.66,246.52
28389,-51.52,48.6,66.74,68.0,-15.1,176.18,161.48,127.0,230.0,142.66,246.52,146.95
28390,48.6,66.74,68.0,-15.1,176.18,161.48,127.0,230.0,142.66,246.52,146.95,230.0
28391,66.74,68.0,-15.1,176.18,161.48,127.0,230.0,142.66,246.52,146.95,230.0,229.0
28392,68.0,-15.1,176.18,161.48,127.0,230.0,142.66,246.52,146.95,230.0,229.0,230.0
28393,-15.1,176.18,161.48,127.0,230.0,142.66,246.52,146.95,230.0,229.0,230.0,230.0
28394,176.18,161.48,127.0,230.0,142.66,246.52,146.95,230.0,229.0,230.0,230.0,127.52
28395,161.48,127.0,230.0,142.66,246.52,146.95,230.0,229.0,230.0,230.0,127.52,136.55
28396,127.0,230.0,142.66,246.52,146.95,230.0,229.0,230.0,230.0,127.52,136.55,132.7
28397,230.0,142.66,246.52,146.95,230.0,229.0,230.0,230.0,127.52,136.55,132.7,51.5
28398,142.66,246.52,146.95,230.0,229.0,230.0,230.0,127.52,136.55,132.7,51.5,-82.34
28399,246.52,146.95,230.0,229.0,230.0,230.0,127.52,136.55,132.7,51.5,-82.34,-342.52
28400,146.95,230.0,229.0,230.0,230.0,127.52,136.55,132.7,51.5,-82.34,-342.52,-108.79
28401,230.0,229.0,230.0,230.0,127.52,136.55,132.7,51.5,-82.34,-342.52,-108.79,-207.42
28402,229.0,230.0,230.0,127.52,136.55,132.7,51.5,-82.34,-342.52,-108.79,-207.42,143.94
28403,230.0,230.0,127.52,136.55,132.7,51.5,-82.34,-342.52,-108.79,-207.42,143.94,-155.3
28404,230.0,127.52,136.55,132.7,51.5,-82.34,-342.52,-108.79,-207.42,143.94,-155.3,-160.32
28405,127.52,136.55,132.7,51.5,-82.34,-342.52,-108.79,-207.42,143.94,-155.3,-160.32,-81.57
28406,136.55,132.7,51.5,-82.34,-342.52,-108.79,-207.42,143.94,-155.3,-160.32,-81.57,40.84
28407,132.7,51.5,-82.34,-342.52,-108.79,-207.42,143.94,-155.3,-160.32,-81.57,40.84,69.8
28408,51.5,-82.34,-342.52,-108.79,-207.42,143.94,-155.3,-160.32,-81.57,40.84,69.8,46.79
28409,-82.34,-342.52,-108.79,-207.42,143.94,-155.3,-160.32,-81.57,40.84,69.8,46.79,142.38
28410,-342.52,-108.79,-207.42,143.94,-155.3,-160.32,-81.57,40.84,69.8,46.79,142.38,144.45
28411,-108.79,-207.42,143.94,-155.3,-160.32,-81.57,40.84,69.8,46.79,142.38,144.45,53.91
28412,-207.42,143.94,-155.3,-160.32,-81.57,40.84,69.8,46.79,142.38,144.45,53.91,144.41
28413,143.94,-155.3,-160.32,-81.57,40.84,69.8,46.79,142.38,144.45,53.91,144.41,153.18
28414,-155.3,-160.32,-81.57,40.84,69.8,46.79,142.38,144.45,53.91,144.41,153.18,164.14
28415,-160.32,-81.57,40.84,69.8,46.79,142.38,144.45,53.91,144.41,153.18,164.14,67.81
28416,-81.57,40.84,69.8,46.79,142.38,144.45,53.91,144.41,153.18,164.14,67.81,70.0
28417,40.84,69.8,46.79,142.38,144.45,53.91,144.41,153.18,164.14,67.81,70.0,150.74
28418,69.8,46.79,142.38,144.45,53.91,144.41,153.18,164.14,67.81,70.0,150.74,146.96
28419,46.79,142.38,144.45,53.91,144.41,153.18,164.14,67.81,70.0,150.74,146.96,168.08
28420,142.38,144.45,53.91,144.41,153.18,164.14,67.81,70.0,150.74,146.96,168.08,73.42
28421,144.45,53.91,144.41,153.18,164.14,67.81,70.0,150.74,146.96,168.08,73.42,143.98
28422,53.91,144.41,153.18,164.14,67.81,70.0,150.74,146.96,168.08,73.42,143.98,28.12
28423,144.41,153.18,164.14,67.81,70.0,150.74,146.96,168.08,73.42,143.98,28.12,125.16
28424,153.18,164.14,67.81,70.0,150.74,146.96,168.08,73.42,143.98,28.12,125.16,-13.75
28425,164.14,67.81,70.0,150.74,146.96,168.08,73.42,143.98,28.12,125.16,-13.75,60.53
28426,67.81,70.0,150.74,146.96,168.08,73.42,143.98,28.12,125.16,-13.75,60.53,-167.86
28427,70.0,150.74,146.96,168.08,73.42,143.98,28.12,125.16,-13.75,60.53,-167.86,138.42
28428,150.74,146.96,168.08,73.42,143.98,28.12,125.16,-13.75,60.53,-167.86,138.42,122.38
28429,146.96,168.08,73.42,143.98,28.12,125.16,-13.75,60.53,-167.86,138.42,122.38,134.55
28430,168.08,73.42,143.98,28.12,125.16,-13.75,60.53,-167.86,138.42,122.38,134.55,-91.45
28431,73.42,143.98,28.12,125.16,-13.75,60.53,-167.86,138.42,122.38,134.55,-91.45,24.21
28432,143.98,28.12,125.16,-13.75,60.53,-167.86,138.42,122.38,134.55,-91.45,24.21,67.68
28433,28.12,125.16,-13.75,60.53,-167.86,138.42,122.38,134.55,-91.45,24.21,67.68,67.6
28434,125.16,-13.75,60.53,-167.86,138.42,122.38,134.55,-91.45,24.21,67.68,67.6,117.68
28435,-13.75,60.53,-167.86,138.42,122.38,134.55,-91.45,24.21,67.68,67.6,117.68,139.78
28436,60.53,-167.86,138.42,122.38,134.55,-91.45,24.21,67.68,67.6,117.68,139.78,162.68
28437,-167.86,138.42,122.38,134.55,-91.45,24.21,67.68,67.6,117.68,139.78,162.68,-42.25
